rating,date,coment_title,coment_description
2,18 octubre 2016,falta infraestructura,"El lugar es tiene hermosas vistas del lago Titicaca. Hay mucho recorrido ""en subida"" muy cansador para gente que recien llega y está aún adaptándose a la altura..Si bien el camino tiene lajas o piedras firmes ,cuesta mucho por ser en ascenso , a pleno rayo de sol, xque se almuerza en la isla. El recorrido se hace al medio dia.Hay gente que no puede llegar. Se queda por el camino, o no bajan de la lancha y les traen a la vuelta su almuerzo. Deberia haber algun medio de elevacion, acorde a la estructura del lugar que lo haga accesible a todo el turismo.Ademas, FUNDAMENTAL, hay un baño, antes de comenzar el ascenso, que NO TIENE AGUA EN LA MOCHILA. Luego de la utilizacion pasa un NENE con una jarra de agua que vuelca en el inodoro para limpiarlo para que pase la siguiente persona.Una señora en la puerta cobra un boliviano para entrar.Para ENJUAGARSE las manos hay un bidon de agua sin jabon.En esas condicones se comienza a subir para IR A COMER.Entiendo que se quiera conservar el lugar. Pero asi no se puede llevar turismo.Hay buenas vistas del lago desde muchos lugares, por lo que considero que hasta que esto no se modifique no tiene sentido esta excursion."
5,17 octubre 2016,La mejor vista!,"El viaje a Taquile es largo pero vale la pena. El bote toma 2 horas y media desde Puno pero hay un bote más rápido que llega en 1 hora y media. El lugar es increíble, se sube aproximadamente 100m por una cuesta (bastante pronunciada) y luego se llega a la plaza de dónde se tiene una vista espectacular. Es recomendable ir cuando hay buen clima."
4,15 octubre 2016,Buena experiencia,"Situada en el lago Titicaca, se llega después de 2 horas de navegación desde las islas de los Uros. Tiene unas vistas del lago increibles y los pobladores que son de origen quechua tienen muy arraigadas sus costumbres y vestimentas. Comimos una sopa y trucha muy ricas."
4,15 octubre 2016,interesante lugar,"esta isla es pequeña el el lago titicaca desde la cima se puede tener una,maravillosa vista y las personas que encuentras están enseñando a lo visitantes sus telares y sus artesanías ."
5,15 octubre 2016,Espectacular ,"La Isla Taquile es un lugar bello, con una vista increíble al Lago, un tour vivencial donde solo se siente la paz y tranquilidad en que viven los pobladores."
4,13 octubre 2016,subiendo a Taquile,"Panorama paisajísitico del Lago titicaca. comida y gente muy sana, centro artesanales en la Plaza que ofrecen un sinnúmero de prensas coloridas"
4,10 octubre 2016,Buena caminata,"Es la segunda isla más grande del lago Titicaca. Se llega tras un viaje de aproximadamente 1.5 horas (en embarcación rápida) desde el muelle del lago. Se emprende una caminata en subida de aproximadamente 1.5 horas. Es bastante demandante por la altura y la falta de oxígeno, pero la vista desde lo alto lo vale. En general, se trata de una comunidad que intenta mantener sus costumbres a pesar de estar invadidos por turistas. Muy lindo todo. "
3,10 octubre 2016,INTERESANTE LUGAR PARA CONOCER COSTUMBRES,"Taquile es una isla pequeña en el Lago Titicaca donde la textileria es Patrimonio de la Humanidad, por la UNESCO. Cabe resaltar que el hilado y el tejido es hecho principalmente por hombres, comenzando a la edad de ocho años. Caracteristica de los habitantes es la vestimenta que es diferenciada cuando son solteros y cuando son casados. Es obligatorio que tanto hombres como mujeres sepan el arte de la textileria."
5,9 octubre 2016,Muy bonito,"En medio de lago titikaka esta isla nos muestra como vive la gente en el día hoy sin las comodidades habituales, muestra la simplicidad de la vida, un viaje muy hermoso para hacer en pareja o en familia."
5,7 octubre 2016,No puedes dejar de ir!,"La subida es con un poco de esfuerzo pero se debe hacer! caminar por aquí es realmente encantador, unas vistas increíbles, venden artesanía linda!"
5,6 octubre 2016,IMPRESCINDIBLE!!!!!,Hermoso lugar. Paisajes espectaculares!!!. El viaje vale la pena. Increíble lo que uno ve y aprecia estando allí. Se necesita esfuerzo físico para llegar hasta el sitio. Imprescindible!
4,5 octubre 2016,buen paisaje,"Es muy grato saber que existe lugares y paisajes muy relajantes con magnificas vistas, para poder ser disfrutadas en pareja o familia. en conclusión me gusto."
4,5 octubre 2016,Ubicacion frente al lago Sagrado.,"Generalmente al visitar Puno, los Turistas tenemos en mente conocer el Lago TitiKakA, y la Isla Taquile, es un lugar estrategico para apreciarlo , tienen muy buena coordinacion con las embarcaciones que hacen el transporte , en mi caso el Kontiti, ( Dios Viajero ) , otro atractivo, es la informacion que proporcionan los lugareños, llenos de anecdotas y colores, para finalmente terminar , almorzando en un restaurante al aire libre, unas bancas con un toldo, espectacular, una riquisima trucha, del mismo lago, y con muña o mate de coca , para asentar y evitar los mareos, para las personas no acliamatas a los 3,900 MSNM"
5,4 octubre 2016,Viajando por la ruta del sol!,"Puno, es un destino que no puedes perderte en visitar en tus vacaciones, está a 6 hrs de Cusco, y mejor si pasas una noche en cualquiera de las Islas, Uros, Amantaní o Taquile sin quitar mérito al resto de Islas, su música, su gente, su comida...es una experiencia única e inolvidable!"
5,1 octubre 2016,La mejor vista!,"Me encantó! La vista es increíble! La caminata valió la pena!! La vista es muy buena, el Tour barato, comida buena."
5,30 septiembre 2016,Subidón,"Después de casi 4 horas de navegación por el Lago Titicaca ,previa parada en los Uros,llegamos a Taquile. Nos recibieron las autoridades de la isla,previo pago en taquilla. Tras una buena ascensión por un camino bien empinado desde donde las vistas sobre el lago y la observación de sus habitantes peculiares por sus vestimentas llegamos a la cima. Una gran plaza amurallada con un Kiosco (puedes comprar agua,patatas,..)diversas edificaciones para el turismo,correos y una pequeña iglesia prácticamente abandonada. Si te arrimas a la muralla tendrás una preciosa vista sobre el lago y si retomas el camino por el que llegaste y coges la primera desviación a la izqda,encontrarás un restaurante familiar muy acogedor donde descansar, comer muy bien y económico. merece la pena la excursión hasta Taquile"
5,29 septiembre 2016,Gran recibimiento ,"La isla de Taquile está situada en medio del lago Titicaca. Lo mejor que tiene son, sin duda, sus habitantes. Gente humilde, cariñosa y con una sonrisa permanente en la boca. Y luego, las truchas a la brasa y la sopa de quinoa son un lujo. Totalmente recomendable, aunque subir sus cuestas resulte dificultoso."
5,28 septiembre 2016,Vistas increíbles,"El solo hecho de saberse uno en el lago Titicaca ya lo hace increíble. Requiere un poco de esfuerzo ya que hay una caminata de unos 45 minutos en subida estando a casi 4000 más snm (no es un dato menor si uno está sufriendo el mal de alturas), pero nada que no se pueda hacer con un poco de voluntad. Vale la pena. El almuerzo, la mejor trucha de la historia!"
4,28 septiembre 2016,Encantadora isla que supera los Uros de lejos,"Sé que las comparaciones son odiosas, pero como insider del turismo en Perú (soy agente de viajes), es muy perceptible cuando algo es 100% vivencial. No tuve la misma vibra o experiencia en Uros que en la isla de Taquile. Lo menciono solamente porque muchas personas visitan solamente Uros pensando que es todo lo que hay que ver, pero hay muchísimo más! Taquile o Luquina son dos opciones sumamente válidas, donde podrían aprender a hacer shampoo con plantas, a tejer pulseritas, comprar directamente al artesano tejedor de Taquile los increíbles productos que ofrecen. Es verdaderamente genial. No le doy 5 puntos solamente porque no me gustó para nada la municipalidad en la cima de Taquile (sí, hay que subir una cima) que desentona con la arquitectura local que es tan linda! "
5,27 septiembre 2016,"Buena caminata, excelente lugar!","Una de las mejores islas del Titicaca. La caminata para la subida es moderadamente exigente pero definitivamente tiene su recompensa, desde lo alto la vista es impresionante!. Nosotros fuimos contratando el tour en el mismo muelle y así pudimos abaratar costos."
4,27 septiembre 2016,Bonito y muy tradicional," En todos estos lugares se debe caminar muchísimo y subir muchas escalas y teniendo en cuenta la altura geográfica, hay que tener las condiciones físicas para realizar esta tarea. Lugar muy turístico y la gente local consiente de esto, tiene en la plaza muy bonita artesanía, y es un lugar ideal para tomar fotos, almorzamos en casa de una familia y ellos presentaron dos bailes los cuales nosotros también compartimos, buenísima idea de los guías turísticos.Paisajes muy hermosos tanto de la isla como la vista al lago Titikaka o Titicaca."
5,24 septiembre 2016,Muy recomendable,"Es una visita super interesante ya que realmente se recorre la isla, se conocen las viviendas, los trabajos, las vestimentas, las costumbres de esta comunidad. Lo más importante es que se interactua con sus habitantes quienes nos muestran sus bailes, sus tejidos y nos exhiben sus artesanías. Es una visita altamente recomendable."
3,24 septiembre 2016,Hermosas vistas,"Un viaje largo en barco y al llegar sube un largo camino empedrado, si está pesada la subida ya que estamos alrededor de los 4000 mts sobre el nivel del mar, lo fantástico de esto es que se ayuda a esta comunidad llevando turistas a que compren sus artesanías vean su forma de vida y costumbres y así ellos sobreviven. Una gran labor"
4,23 septiembre 2016,Interesante,"Fuimos a visitar la isla y nos gustó mucho. Los habitantes son muy amables, tienen sus tejidos que son totalmente artesanales, y sus costumbres interesantísimas, dignas de conocer y difundir."
5,23 septiembre 2016,Cultura preservada.,"Contrata en cualquier agencia el tour que lleva a ésta u otras islas. Hay que caminar tramos empinados para llegar a la Plaza principal, pero vale la pena. Algunas de las casas familiares están adaptadas para dar almuerzo a los visitantes llevados en tours. Muy bien organizados. Podrás conocer la forma de vida y parte de su cultura. Imperdible."
4,23 septiembre 2016,Un lago con historia y misterio,"No imaginé jamás que íbamos a vivir momentos tan hermosos en este Lago. Es un lugar maravilloso y las historias de los guías locales referidas al lugar, apasionan."
5,22 septiembre 2016,"Una isla unica, con vistas impresionantes y una población auténtica.","Hicimos una parada de un par de horas en esta isla. comimos en uno de los dos comedores, comida sencilla pero buena. Tuvimos lasuerte que se celebraba una fiesta en laplaza del pueblo, fue una explosión de color impresionante. se pueden observar unas vistas bellisimas del lago. La subida a la plaza conlleva muchas escaleras, ir muy despacio porque el mal de altura puede ser duro de llevar, perola vista merece la pena. Es interesante ver las personas que viven permanentemente allí."
4,22 septiembre 2016,Muy interesante la forma de vida,"Fue muy interesante conocer la forma como viven y parte de sus costumbres, están muy bien organizados, y aunque parece que algunas cosas en este tiempo, estuvieran hechas solo para atraer el turista, nos gustó.Llegamos a la isla y nos llevaron a la casa de una familia, quien nos ofreció la comida y nos platicaron y enseñaron algunas de sus costumbres, luego fuimos a la plaza principal, donde te venden todo lo que hacen de artesanía, y nos regresamos al barco."
5,21 septiembre 2016,Fenomenal!,"Es una de las islas mas bonitas que he visitado. La forma como llegue fue a travez de un tour (UROS -ISLA TAQUILE) que primero nos llevo a Uros y luego nos dirigimos para La Isla Taquile. Para poder disfrutar de esta Isla te recomiendo recorrerlo, solo que tienes que tener en cuenta que es un trajin de cuesta arriba. Te recomiendo llevar agua y algo de comer para el camino, aunque la distancia es corta, aprox. 30 min caminando. Quiza sea un poco cansado pero habr[a valido la pena una vez llegado a la cima. Desde alla podras divisar una hermosa vista de una parte de la Laguna Titicaca. que es fenomenal!!! ahi, tendra la oportunidad de almorzar por si lo deseas. Te recomeindo que lo hagas puesto que la comida es tipica de la zona. Si piensas tomar el tour te recomiendo preguntar y que quede bien en claro si el almuerzo incluye o no para evitar malos entendidos a la hora. Disfruta de tu viaje!!!! "
5,20 septiembre 2016,Paisajes impresionantes,"Es una isla muy particular, si no esta aun adaptado a la altura le costara mucho llegar a la parte de arriba, tomelo con calma y no deje de disfrutar del hermoso paisaje, ademas en la plaza encontrara un pequeño mercado y algunos restaurante que dan almuerzo my ricos , hay personas que pasan la noche en una casa de familia de la localidad, si no le teme al frio o dormir sin algunas comodidades como calefacción, definitivamente se lo recomiendo, si es amane de las comodidades, solo tome el full day desde el puerto de puno"
