rating,date,coment_title,coment_description
3,30 agosto 2016,Lago en las alturas,"Estuve de paso, lógicamente muy cerca del lago, así que no perdí la oportunidad de visitarlo, y recorrer a pie el sector, lentamente por la altura, es muy grande, el amanecer lindo, pero lleno de personas que se dedican al turismo, que no te permiten ni sacar una foto.Espere que se fueran unas embarcaciones y ahí fotografié el sector, en los logares que no son navegables, cerca del terminal, el olor a totora descompuesta, es algo fuerte."
3,29 agosto 2016,sobreexplotado,"aunque visitar el lago que esta a mas altura del mundo crea expectativas, para mi fue un poco decepcionante. El lago en si de lo grande que es parece el mar, y tiene bonitas vistas. Yo fui a visitar la isla de Uros y despues de conocer su cultura y los motivos por los que estan alli, me parecio curioso y diferente pero luego al contarte como viven me parecio demasiado artificial, una excusa para venderte mas cosas. asi y todo merece la pena la visita y pasear en totora"
4,27 agosto 2016,Aguas de vasta extensión en las alturas. ,"Visitar el lago más alto del mundo, sobre los 3800 msnm no deja de ser una actividad que genera bastantes expectativas.Desde el lado peruano, el camino hacia Puno desde Arequipa esconde bellos paisajes entre curvas y subidas, la llegada al lago no deja de impresionar por su vasta extensión.Dejando a un lado la belleza del lugar, decepciona un poco ver una verdadera ""industria"" del turismo sobre el lago, de tan solo acercarse a la orilla abundan las ofertas para recorrerlo, por lo que si buscas apreciar el entorno es algo difícil.Sin embargo, hay algunos recorridos sobre el lago que valen la pena para internarse entre sus aguas cubiertas de totora, aves y una vista hacia los alrededores donde la vida se desarrolla en las alturas."
4,25 agosto 2016,Muy bonito. No perderse un amanecer.,El lago es muy bonito. Ofrece unos coloridos amaneceres. La visita a las islas peruanas de los Uros es muy interesante. La navegación dentro del lago da la impresión de estar en un mar.
3,24 agosto 2016,grandioso,"es un lago enorme y muy bonito, pero que se empeñan en que lo recorras durante todo el día y creo que es una actividad para estar un rato y nada más"
4,23 agosto 2016,Hermoso pero muy explotado ,"Tratamos de pescar en el lago Titikaka y no hay peces!! Explotan con pesca en red para comercializar, es una tristeza, el gobierno peruano debería hacer algo para la regeneración del lago y la contaminación proveniente de los grandes hoteles al rededor."
5,23 agosto 2016,Recomendable,"Es una experiencia muy bonita, el Lago es muy grande, conocer la cultura de sus habitantes, como viven y poder compartir con ellos es algo inolvidable."
5,23 agosto 2016,"Fui a ver la comunidad de los Uros. Conmovedora experiencia. Gente increíble, super cordiales, experiencia inolvidable","Fui a ver la comunidad de los Uros. Conmovedora experiencia. Gente increíble, super cordiales, experiencia inolvidable"
5,21 agosto 2016,Hermoso!,"Impresionante el lago! Uno siempre lo ha escuchado desde el colegio y recién tuve la suerte de conocerlo. Sin embargo, hay que decir que le falta mucha infraestructura a todo Puno."
5,18 agosto 2016,Civilizacion Perdida,"No podia creer lo que estaba viendo y pisando. Un pueblo obligado a abandonar sus tierras, se sube en una barcas y con el paso del tiempo construyen un archipielago flotante, todo ello con los juncos del lago.Nos recibieron con gran amabilidad, son el pueblo de los Uros, y nos explicaron como construian sus cabañas, sus islas y sus barcas."
5,17 agosto 2016,Es una maravilla de Perú y Bolivia.,"Según la explicación el lago es 60% de Perú y 40% de Bolivia, dentro de el hay muchas islas muy impactantes, la que me dejo sin aliento son las Islas de Uros, después de Machupicchu fue lo que más me gusto de mi viaje al Perú."
5,16 agosto 2016,Paseo a Uros,"La historia y la tradición de sus habitantes es increíble, es bastanta soleado, hay que llevar bloqueador.
Pasear en bote y disfrutar."
5,13 agosto 2016,El lago navegable más alto del mundo,"Es un sueño navegar aquí por la vista, las islas, las sensaciones, todo. En el lado peruano -donde estuve- hay dos partes muy marcadas, la bahía de Puno que es menos profunda y donde se encuentran los Uros y al salir de ella la parte abierta donde se puede apreciar la gran extensión del lago Puma de Piedra. El viaje es tranquilo y nadie en la embarcación se mareó o sintió mal."
5,12 agosto 2016,gran vista,"Hermoso lugar, durante el dia puedes realizar tour dentro del lago. recomendable llevar lentes de sol, abrigo, bloqueador"
5,11 agosto 2016,Imperdible,"Viajamos desde Cusco, 10 horas en el bus turistico el cual recomiendo, luego ya en puno tomamos el tour del lago titicaca, islas flotantes y isla Taquile por 45 soles muy linda experiencia, para regresar cruz del sur 6 horas de viaje."
5,8 agosto 2016,Gingantesco.,"Por mucho que te cuentes o veas en fotos, no te puedes imaginar la dimensión de este lago navegable. Ocupa el mismo tamaño que Puerto Rico. Más que un lago, parece un mar donde no consigues ver dónde termina. En dos días navegandolo apenas verías la cuarta parte. Lago navegable más alto del mundo, casi 4.000 metros sobre el nivel del mar, y con paisajes espectaculares."
5,8 agosto 2016,Tiene algo...,"Es un lago, pero en unas condiciones únicas por su altura, a 4.000 metros así por las comunidades que lo pueblan.La comunidad de los Uros y sus islas flotantes, la isla de Taquile o de Amantaní, todas ellas con sus habitantes que mantienen un estilo de vida que parece haberse detenido en el tiempo. Además, el lago tiene algo, un color especial o no se, algo indeterminado y difícil de explicar que le confiere un ambiente, unas vistas únicas e indescriptibles."
5,7 agosto 2016,Bello,El lago es tranquilo para la navegación y desde los barcos se aprecia la ciudad al regresar. Hermosa vistas.
5,7 agosto 2016,Impresionante ,"Siendo el lago navegable más alto del mundo, pues tener la oportunidad de navegando en bote o en kayak es todo un privilegio.
Recomendaría recorrerlo por el lado norte donde no hay tanta gente, ni tantas embarcaciones y puedes disfrutar de sus playas."
5,7 agosto 2016,No se lo pierdan!!!,"Tome un tour conjunto desde la Agencia del hotel (Casona Plaza) por el Lago Titicaca para visitar la isla de los Uros y Taquile. Esto lo pagamos con Despegar en cuotas y pesos argentinos.El tour era de día entero, nos recogieron en el hotel a las 6 am, salimos desde el puerto de puno primero hacia las islas de los Uros, visitamos 2 islas, en la primera aprendimos sobre su forma de vida, construcción de las islas flotantes con totoras, organización comunal, artesanías y comidas típicas. Al finalizar la primera visita, fuimos en sus barcos de totora hacia la otra isla, esto se pagaba aparte, algo así como 10 soles por persona. La segunda isla era solo un para comer algo, comprar aguas y artesanías. Increíble la visita y la forma de construcción de sus islas flotantes. La visita me encanto!Luego retomamos en viaje en nuestro barco a la isla de Taquile, duración del viaje 2.30 hs (por ratos interminable). Al llegar a la isla subimos una colina de dificultad media, recorrimos el pueblo, tuvimos tiempo libre para recorrer el centro de la ciudad y ver los tejidos artesanales, luego el grupo se junto y almorzamos todos juntos, en comedor tenia una vista increíble al lago, teníamos 2 menús para elegir (pollo o trucha), nosotras no lo teníamos incluido pagamos 40 soles por persona, si no recuerdo mal. Luego del almuerzo iniciamos el descenso por unas escalinatas, también dificultad media. Llegamos al hotel después de las 6 pm. Un viaje larguísimo.Puntos a favor: las vistas del lago que son diferentes a las de Bolivia, cerca de la costa se ven muchas aves y los flotantes de totora, conocer la islas de los Uros, la vista desde Taquile.Puntos en contra: el viaje en barco de mas de 2 horas para la ida y para la vuelta para llegar a Taquile, donde en verdad después de la vista y la trucha riquísima que comimos no había mucho mas. "
5,6 agosto 2016,Muy lindo!,"El lado de puno es el mas lindo! me ha gustado mucho y fue una buena época para ir, salio un sol increíble."
5,4 agosto 2016,Visita obligada,Es necesario venir hasta aquí para comprender todo lo impresionante que es. Una maravilla con muchas posibilidades para visitar y para hacer.
4,4 agosto 2016,Parada imprescindible en Perú,Parada imprescindible en un tour por Perú.No dejéis de visitar las islas de los Uros y Isla Taquile.Puno principal puerto del lado peruano del lago no es muy bonita pero tiene hoteles y restaurantes para todos los bolsillos y todos los servicios que un viajero necesita.
5,4 agosto 2016,"Chulpas de Sillustani, Puno","Ubicado a 45 minutos de la ciudad de Puno se encuentran las Chullpas de Sillustani, que fueron utilizados en su momento como cementerios durante la época de los Incas...perfectas para visitarlas por la tarde y disfrutar de la maravillosa vista al lago Umayo, eso si abríguense mucho ya que pueden llegar hasta los 3950 m.s.n.m. !!! ..."
5,3 agosto 2016,Es una laguna muy majestuosa por su bella natural.,Es un sitio al cual la persona se concentra con la naturaleza por sus paisajes y sus nativos que viven hay.
5,3 agosto 2016,Hermoso,"EL lago Titicaca es uno de los más bonitos que van a ver en su estadia por el sur del Perú; vale la pena visitarlo, le recomiendo que tengan buen físico antes de venir ya que por temas de altura es bien arduo el trabajo para llegar a los principales atractivos"
2,3 agosto 2016,Una gran decepción :(,"Uno piensa en el lago Titicaca y se imagina un lugar mágico y encantador... y llegas a Puno y encuentras un lago absolutamente contaminado y sucio. fuimos a visitar las islas de los Uros...que se han vendido a la industria turística, se ve todo preparado y artificial...Puno y el Titicaca fueron la gran decepción de mi viaje por Perú. espero volver y ver el Titicaca desde el lado boliviano...dicen que es más auténtico."
5,1 agosto 2016,Un Hermoso Lago,Desde todo punto de vista vale la pena. El muy bello y la influencia de los distintos pueblos se manifiesta en los distintos lugares.
5,1 agosto 2016,Agradable,"Navegar por el Lago Titikaka fue una experiencia unica. La fauna, la flora, la tranquilidad que se siente, es algo mistico"
4,31 julio 2016,Excelente Tour por el lago Titicaca,"Fue increible poder vivir la experiencia de estar navegando en el lago más alto del mundo 3812 msnm, un lugar muy frio pero magico."
5,31 julio 2016,Lugar Mágico,"Realize una excursion de dos días una noche, una experiencia sin igual, viste las islas de Uros, Amantani y Taquile, navegar por el lago es increíble tienes una vista espectacular en las islas, para relajarte y conocer un lugar único en el mundo."
4,30 julio 2016,Disfrute mucho el conocer a los Uros.,"Un paseo en lancha es lo que hice para poder llegar a conocerlos, ninguna revista alcanza a describir su cultura hasta que estas ahí contemplándolos y platicando con ellos."
5,28 julio 2016,Lo mejor de Puno,"Nosotros hicimos la excursiòn del dìa completo a las islas Uros y la isla Taquile. Dudamos en un principio por la cantidad de horas pero realmente valiò la pena. La experiencia de visitar a los habitantes de las islas flotantes fue maravillosa, en un principio nos hicieron una explicaciòn acerca de como se construyen las islas, como viven, nos mostraron sus viviendas, artesanìas y cantaron tb una hermosa canciòn en Aymara, por ùltimo nos llevaron a dar un paseo en sus canoas de totoras. Lo de la isla Taquile fue tb fantàstico, aunque es agotador subir hasta el pueblo debido a lo empinado del camino, no lo recomiendo para personas muy mayores o con dificultad para caminar o incluso para personas con problemas cardìacos, la falta de oxìgeno se siente y es muy dificultosa la subida hasta el pueblo. Ahi visitamos la cooperativa de tejidos hechos por los habitantes, la plaza principal y luego de caminar el pueblo almorzamos en un restaurant con vista al lago donde nos ofrecieron un baile tìpico y algunas demostraciones en relacion al tratamiento de la lana para sus tejidos y demàs....nos encantò este paseo!! llegamos a Puno alrededor de las 17 hs"
