rating,date,coment_title,coment_description
5,12 diciembre 2015,La mejor atracción de Puno,"En un tour de medío día se puede visitar estas chulpas de Sillustani. El pueblo es muy pintoresco y ordenado, el camino a las chulpas tiene una vista hermosa y es sencillo de acceder. Me encantó este lugar."
5,8 diciembre 2015,Místico,"Si vas con una agencia de viaje, el tour dura aproximadamente 3 horas. Se encuentra cerca a la ciudad, es una caminata de ascenso fácil, y al llegar a la cima gozas de una vista espectacular del lago, además de encontrar las famosas chullpas. Es un espacio que invita a la reflexión. Si vas por cuenta propia puedes disfrutar más del paisaje ya que el guía no te da mucho tiempo para permanecer ahí. ¡De visita obligatoria!"
4,7 diciembre 2015,Buena excursion,Si vas a estar más de un día en Puno es una excursión que debes hacer.Nosotros fuimos en taxi desde Puno y eso eso nos permitió hacer algunas paradas en casas de lugareños para ver cómo viven y poder (ayudar) comprar algunas artesanías que venden.En este lugar se conservan en bastante buen estado los lugares donde una vez momificado un alto cargo inca lo enterraban en estas especie de torres realizadas en piedra de grandes dimensiones.
5,7 diciembre 2015,Paisaje que invita a meditar,Alejados del ruido y del ritmo acelerado de las ciudades. Sillustani nos ofrece un paisaje increíble. Es un pequeño esfuerzo para una gran recompensa
5,4 diciembre 2015,sillustani magico,Un lugar maravilloso lleno de energía misticismo y Encanto Un lugar realmente digno de conocer al regresar uno siente una experiencia maravillosa de haber estado en ese lugar tan encantador
4,4 diciembre 2015,"La historia a tus pies ""Energético total""","Es un tour corto que puedes hacer en una tarde está a 45 min de la ciudad de Puno, desde que llegas al lugar sientes la energía que lo rodea, los guías hacen que te enamores más de la historia de nuestro querido Perú.....Aún tenemos mucho por descubrir y conocer "
4,4 diciembre 2015,Bello lugar historico,"Hermosa chullpa hecha de piedras por los incas, un atractivo que sin duda hay que verlo, lastima que este un poco descuidado pero no dejen de verlo!"
5,2 diciembre 2015,Una Vista Maravillosa,es otro de los atractivos turisticos de la ciudad de puno solo necesitan 30 minutos para llegar hacia los templos incas de sillustani y admirar el paisaje del lago
3,1 diciembre 2015,Historia,El complejo arqueológico esta situado en un lugar alejado y al interior existe una comunidad que se aprovecha de los turistas en complicidad con los guardias.
5,29 noviembre 2015,Excelente lugar,"La atmósfera mágica y olvidada por el tiempo, hacen de este lugar una experiencia inolvidable. Su tranquilidad nos lleno de paz y nos maravilló su hermoso paisaje, con esa. Meseta inexplicablemente plana."
4,29 noviembre 2015,Excursión ,"La excursión menos exigente desde el punto de vista de rendimiento físico. La mejor hora es la mañana, en la tarde la posición del sol dificulta tomar fotos.Varias ruinas arqueológicas, de varias culturas coexisten en un paisaje espectacular, además de la oportunidad de adquirir los famosos toritos de Pucará a un precio razonable.Quizás el único lugar de Puno donde el valor de una botella de agua es razonable."
5,26 noviembre 2015,magia y encanto,"a media hora de la ciudad de Puno, un lugar místico lleno de magia y energía rodeado por una hermosa laguna, el geografía altiplanica es admirable y sobre todo las torres funerarias."
5,26 noviembre 2015,Visita a las Chullpas de Sillustani,"Sillustani está a 20 minutos de Puno, allí puedes visitar las Chullpas construcciones de piedra, algunas en perfecto estado otras reconstruidas, y tiene una vista espectacular a una laguna, puedes compras artesanía de la zona"
4,25 noviembre 2015,La vista de la laguna no tiene pierde,En Sillustani se pueden apreciar las famosas Chulpas o torres funerarios pertenecientes a los Aymaras-Incas. También tiene una vista espectacular de la laguna Umayo.
5,24 noviembre 2015,excitante,"El paisaje inconfundible de Sillustani dejo gravada en nuestra memoria uno de los mejores mommentos para recordar, digno de visitar y poder subir hasta la cima,"
5,23 noviembre 2015,Impresionante!!!,"LLegar a la cima del lugar y apreciar el enorme lago junto con las Chulpas es maravilloso!, vale la pena llegar y sentir el lugar junto con la cultura, recuerdos para toda la vida. Gracias Puno!."
5,22 noviembre 2015,Mistico,"Sillustani, se encuentra a 4,000 msnm, las chullpas, son su atractivo principal y en el medio un campo de ichu junto con la brisa, se siente una increíble energía, la vista hacia el Lago Umayo es increíble."
4,22 noviembre 2015,Centro arquelógico,"Es un centro arqueológico bastante lindo en el cual se puede ver las famosas Chulpas, y al llegar a la cima, hay una vista espectacular"
3,20 noviembre 2015,Viaje desde el colca a puno pasando por sillustani,"Merece la pena parar si se viene del colca hacia Puno, pero ir expresamente desde Puno no se si merece la pena. El recorrido por las chulpas es de 1h mas o menos."
5,16 noviembre 2015,Excelentes vistas,"Un conjunto arquitectónico de Chulpas, con una vista maravillosa del lago de sillustani, es una excursión que recomendaría, por estar muy cercana Puno, solo con la salvedad que hay que estar preparado para las alturas ya que se halla a 4000 mnsm, llevar sus pastillas para el mareo o soroche."
5,15 noviembre 2015,Sin aire pero feliz,"Odio caminar y la falta de oxígeno me jugaron una mala pasada en Sillustani. Sin embargo, con ayuda de mis compañeros de tour y mi guia pude disfrutar esta maravilla. La vista de la laguna lo vale todo. ES REALMENTE ÚNICA. No olvides tus pastillas, tus hojas de coca y ve bien preparado, si eres flojito como yo y no te gusta caminar mucho."
4,12 noviembre 2015,posada del inca,"un hermoso lugar lleno de atractivos en los que te pierdes con solo pensar como fueron creados, historias sorprendentes y hermoso paisaje"
5,11 noviembre 2015,Obligado de visitar: precioso,"Si no han ido, no tienen idea. Los libros y fotos no te permitirán apreciar la belleza de Sillustani.Las chullpas, la historia detrás de ellas. El paraje donde están ubicadas. La laguna que tiene una meseta con vicuñas y las olas que se forman por los vientos.Lugar de visita obligatoria entre Juliaca y Puno. RECOMENDADO 100%"
5,9 noviembre 2015,Maravilloso...,"Indescriptible, y muy cerca a Juliaca, la verdad que he quedado impresionado con el paisaje de Sillustani, simplemente maravilloso para todos los que nos encanta este tipo de paisajes con una vista y laguna espectacular..."
4,8 noviembre 2015,Centro arqueológico con misterio,"Si buen en el Puno hay varias Torres funerarias, las mas visitadas son las de Sillluatani. Es una excursión de tres horas aprox. Quedan cerca del centro del Puno. Hay que realizar una subida para llegar a las Torres, con un grado medio de dificultad pero se torna cansador por la altura, 4000 metros. En la cima se encuentran varias construcciones funerarias, algunas Torres muy imponentes. Desde allí hay una hermosa vista panorámica del lago Titikaka. Hay que ir."
4,7 noviembre 2015,Imponentes construcciones,El lugar es un museo de sitio en medio de la carretera de Puno a Juliaca (hay q desviarse unos kilómetros) donde se ven las construcciones de la epoca preinca que muestran la majestuosidad e importancia que tuvo en la historia peruana.
4,6 noviembre 2015,Mistico,"Se siente el aire puro, el misticismo y la energía de nuestros ancestros en este lugar que es un cementerio inca, lamentablemente no pudimos disfrutar mucho del lugar por la lluvia que empezó a caer."
5,6 noviembre 2015,Interesantísimo lugar,"En un pequeño pueblo, recién remodelado, para la atención al turista. Hay que caminar hacia el cementerio preinca e inca de Sillustani, como 800 metros, con una leve subida. El lugar esta limpio, y los paisajes que se ven son muy bonitos."
5,3 noviembre 2015,Si vas a Puno Sillustani es imperdible!!,"Visitarás las ""chulpas"" Tiahuanaco e Incas; formas de enterrar a sus muertos en estas culturas prehispánicas y siempre con majestuosos paisajes de otros lagos como fondo. Además hay un muy variado mercado de artesanías en la parte inferior del complejo."
5,3 noviembre 2015,Energía,"Es un lugar lleno de mucha energía, posee vistas hermosas, no es difícil llegar sin embargo para este caso es mejor coger un operador turístico, a mi me cobraron 28 soles y fuimos un grupo de 7 personas. nos cogió una lluvia increíble pero el paseo se mantuvo genial."
4,2 noviembre 2015,Bello Lugar,"Está cerca de la ciudad como para ir en una mañana o una tarde, de preferencia en las mañanas por el frío intenso de la altura, allí podrán ver las tumbas de Sillustani donde los pobladores enterraban a sus familiares, también hay unas magníficas vistas a unas lagunas azules como el cielo y unos paisajes de cuadros."
4,28 octubre 2015,Lugar místico con un excelente paisaje,"Asistí con mi pareja en la tarde, 3pm aproximado. La caminata con el grupo se hizo de manera pausada debido a la exigencia de la altura, pero se aprovechaba cada punto de descanso para una buena explicación sobre la historia del lugar. Altamente recomendado por la grandiosa vista del lago y de las chulpas. Excelente sitio para respirar aire puro y para unas buenas fotos."
5,27 octubre 2015,maravilloso,"Las tumbas son increíbles y su historia también, un lugar lleno de energia, paz y con impresionantes vistas de la geografia altiplanica. nos recomendaron visitar este lugar y valio la pena."
4,26 octubre 2015,Se respira paz y trabajo en equipo,"Hermoso lugar para disfrutar del viento y del paisaje del Titicaca, las chulpas majestuosas, gente muy atenta, recomiendo visitarla en febrero por sus carnavales."
4,26 octubre 2015,Hay que visitarlo,"Ir en la tarde es un poco duro por el viento frio, pero igual se siente la energia especial de este sitio. Las Chullpas y el Lago Umayo Impresionantes. La proxima vez vendre temprano en la mañana dice que se puede tomar un bote a motor para conocer la Isla donde hay vicuñas."
4,26 octubre 2015,Vista espectacular,Algo muy distinto a lo que normalmente se ve en las ruinas Inca. Sillustani es espectacular al atardecer.. la vista del lago que se encuentra en la parte posterior es la mejor forma de finalizar el tour.
4,24 octubre 2015,Excelente vista,Llegamos por la tarde y tuvimos una espectacular vista de la puesta de sol: un lugar en el que la historia y la naturaleza se juntan. Es un lugar con mucha paz y energía. Las Chullpas son impresionantes. Se requiere estar en forma pues hay que subir y bajar escaleras en las ruinas teniendo en cuenta que la falta de oxígeno por la altura.
5,21 octubre 2015,Vista increible,"Se debe realizar una caminata de un poco menos de una hora para poder ver el tremendo paisaje, vale al 1000% la pena!"
5,15 octubre 2015,ambiente frío pero hermoso,"SIEMPRE QUISIMOS VER LAS CHULLPAS. La vista es hermosa el aire puro y frío reconforta, se repira paz y tranquilidad. Un encuentro con el pasado"
5,14 octubre 2015,Maravilloso,"Es un lugar mágico, especial que condensa toda la energía y sabiduría ancestral, permitiendo no solo conocer la historia, sino también toda su magia y poder"
4,13 octubre 2015,Muy Bueno El Lugar,"Tiene una laguna fascinante, una tarde agradable por Sillustani, el clima por la tarde algo duro para los que venimos desde las Costas pero el Lugar lo vale."
4,13 octubre 2015,Excelente!,Una isla que debes visitar sí o sí en Puno. Llega hasta la cima para tener una vista increíble de todo el lago Titicaca.
5,7 octubre 2015,Impresionante,"Es un lugar místico se siente el ambiente energizado, llegamos a las 5:30 de la mañana. Vimos el amanecer es una experiencia sin igual. se escuchan los patos y el saltar de los peses en la laguna. los paisajes son impresionantes"
4,1 octubre 2015,Un verdadero legado de nuestra historia,"Me encanto la visita a las ruinas, una gran vista hacia una isla que se encuentra al frente y el contacto con la naturaleza.Lo que no me gusto fue la falta transporte para regresar del lugar, puesto que se tiene que esperar algún auto o vehículo para regresar a la carretera. "
